"Words","Combination","Character","CharacterUrl"
"刀鋒","ㄉㄠ","刀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0&word=%E5%88%80"
"刁","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"刁民","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"刁頑","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"刁難","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"刁蠻","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"刁鑽","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"刁鑽古怪","ㄉㄧㄠ","刁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"力","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力士","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力行","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力拚","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力爭","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力爭上游","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力挫","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力挽狂瀾","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力氣","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力排眾議","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力透紙背","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力量","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力道","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力圖","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力學","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"力邀","ㄌㄧˋ","力","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"匕","ㄅㄧˇ","匕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87&word=%E5%8C%95"
"匕首","ㄅㄧˇ","匕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87&word=%E5%8C%95"
"十","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十二生肖","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十八羅漢","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十三經","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十三點","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十分","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十四行詩","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十全","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十全十美","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十字架","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十字路口","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十成","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十足","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十里洋場","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十拿九穩","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十進法","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"十誡","ㄕˊ","十","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"卜","ㄅㄨˇ","卜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"卜卦","ㄅㄨˇ","卜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"卜居","ㄅㄨˇ","卜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"卜辭","ㄅㄨˇ","卜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"又","ㄧㄡˋ","又","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1%CB%8B&word=%E5%8F%88"
"又是","ㄧㄡˋ","又","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1%CB%8B&word=%E5%8F%88"
"万","ㄇㄛˋ","万","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E4%B8%87"
"万俟","ㄇㄛˋ","万","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E4%B8%87"
"丈","ㄓㄤˋ","丈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"丈二金剛","ㄓㄤˋ","丈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"丈夫","ㄓㄤˋ","丈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"丈母娘","ㄓㄤˋ","丈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"丈量","ㄓㄤˋ","丈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"三","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三大洋","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三才","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三不朽","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三光","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三多","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三角板","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三明治","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三思","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三昧","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三流","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三牲","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三秋","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三軍","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三振","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三部曲","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三圍","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三腳架","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三餐","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"三寶","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"上","ㄕㄤˇ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%87&word=%E4%B8%8A"
"上方","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上片","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上半","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上吊","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上旬","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上床","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上空","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上門","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上品","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上面","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上風","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上班","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上當","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上達","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上榜","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上端","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上賓","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上聲","ㄕㄤˇ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%87&word=%E4%B8%8A"
"上顎","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"上邊","ㄕㄤˋ","上","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"下","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下人","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下巴","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下手","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下旬","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下行","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下坡","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下流","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下面","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下海","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下班","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下筆","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下等","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下聘","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下端","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下賤","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下擺","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下顎","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下襬","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"下體","ㄒㄧㄚˋ","下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"丫","ㄧㄚ","丫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9A&word=%E4%B8%AB"
"丫頭","ㄧㄚ","丫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9A&word=%E4%B8%AB"
"丫鬟","ㄧㄚ","丫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9A&word=%E4%B8%AB"
"丸","ㄨㄢˊ","丸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A2%CB%8A&word=%E4%B8%B8"
"丸藥","ㄨㄢˊ","丸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A2%CB%8A&word=%E4%B8%B8"
"久","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久久","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久仰","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久別","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久旱逢甘霖","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久候","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久留","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久病成良醫","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久病成醫","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久違","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"久遠","ㄐㄧㄡˇ","久","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"么","ㄧㄠ","么","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E4%B9%88"
"么兒","ㄧㄠ","么","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E4%B9%88"
"么麼","ㄧㄠ","么","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E4%B9%88"
"乞","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞丐","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞求","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞食","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞討","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞援","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞憐","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"乞靈","ㄑㄧˇ","乞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"也","ㄧㄝˇ","也","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%87&word=%E4%B9%9F"
"也罷","ㄧㄝˇ","也","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%87&word=%E4%B9%9F"
"亍","ㄔㄨˋ","亍","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%CB%8B&word=%E4%BA%8D"
"于","ㄩˊ","于","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E4%BA%8E"
"于思","ㄩˊ","于","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E4%BA%8E"
"于歸","ㄩˊ","于","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E4%BA%8E"
"亡","ㄨˊ","亡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8A&word=%E4%BA%A1"
